id,release_date,movie,production_budget,domestic_gross,worldwide_gross,genre_ids,popularity,title,vote_average,vote_count
44,2012-03-02,Tim and Eric's Billion Dollar Movie,3000000,201436,223652,"Comedy, Crime",9.715,Project X,6.4,2968
88,2016-07-01,The Legend of Tarzan,180000000,126643061,348902025,"Adventure, Family, Fantasy",20.08,The BFG,6.2,1916
88,2016-07-01,The Legend of Tarzan,180000000,126643061,348902025,"Action, Horror, Thriller",18.975,The Purge: Election Year,6.3,2900
88,2016-07-01,The Legend of Tarzan,180000000,126643061,348902025,"Action, Crime, Thriller",16.914,Marauders,5.7,273
88,2016-07-01,The Legend of Tarzan,180000000,126643061,348902025,"Action, Adventure",14.797,The Legend of Tarzan,5.8,4102
88,2016-07-01,The Legend of Tarzan,180000000,126643061,348902025,Thriller,8.054,Our Kind of Traitor,6.0,276
88,2016-07-01,The Legend of Tarzan,180000000,126643061,348902025,Horror,6.403,Satanic,4.0,241
17,2016-07-01,The BFG,140000000,55483770,199646680,"Adventure, Family, Fantasy",20.08,The BFG,6.2,1916
17,2016-07-01,The BFG,140000000,55483770,199646680,"Action, Horror, Thriller",18.975,The Purge: Election Year,6.3,2900
17,2016-07-01,The BFG,140000000,55483770,199646680,"Action, Crime, Thriller",16.914,Marauders,5.7,273
17,2016-07-01,The BFG,140000000,55483770,199646680,"Action, Adventure",14.797,The Legend of Tarzan,5.8,4102
17,2016-07-01,The BFG,140000000,55483770,199646680,Thriller,8.054,Our Kind of Traitor,6.0,276
17,2016-07-01,The BFG,140000000,55483770,199646680,Horror,6.403,Satanic,4.0,241
42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,"Adventure, Family, Fantasy",20.08,The BFG,6.2,1916
42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,"Action, Horror, Thriller",18.975,The Purge: Election Year,6.3,2900
42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,"Action, Crime, Thriller",16.914,Marauders,5.7,273
42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,"Action, Adventure",14.797,The Legend of Tarzan,5.8,4102
42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,Thriller,8.054,Our Kind of Traitor,6.0,276
42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,Horror,6.403,Satanic,4.0,241
33,2013-07-31,The Smurfs 2,110000000,71017784,348547523,"Fantasy, Family, Comedy, Animation",12.941,The Smurfs 2,5.7,1200
60,2014-09-19,The Maze Runner,34000000,102427862,348319861,"Adventure, Drama",0.6,Tracks,7.1,273
60,2014-09-19,The Maze Runner,34000000,102427862,348319861,"Action, Mystery, Science Fiction, Thriller",36.955,The Maze Runner,7.1,10626
60,2014-09-19,The Maze Runner,34000000,102427862,348319861,"Crime, Drama, Mystery, Thriller",19.373,A Walk Among the Tombstones,6.3,1685
60,2014-09-19,The Maze Runner,34000000,102427862,348319861,Horror,10.074,Wyrmwood: Road of the Dead,6.2,240
60,2014-09-19,The Maze Runner,34000000,102427862,348319861,"Drama, Comedy",9.681,This Is Where I Leave You,6.6,695
60,2014-09-19,The Maze Runner,34000000,102427862,348319861,"Comedy, Horror, Drama, Thriller",8.655,Tusk,5.3,601
60,2014-09-19,The Maze Runner,34000000,102427862,348319861,"Adventure, Drama, Comedy",7.761,Hector and the Search for Happiness,6.8,462
67,2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,"Adventure, Drama",0.6,Tracks,7.1,273
67,2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,"Action, Mystery, Science Fiction, Thriller",36.955,The Maze Runner,7.1,10626
67,2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,"Crime, Drama, Mystery, Thriller",19.373,A Walk Among the Tombstones,6.3,1685
67,2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,Horror,10.074,Wyrmwood: Road of the Dead,6.2,240
67,2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,"Drama, Comedy",9.681,This Is Where I Leave You,6.6,695
67,2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,"Comedy, Horror, Drama, Thriller",8.655,Tusk,5.3,601
67,2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,"Adventure, Drama, Comedy",7.761,Hector and the Search for Happiness,6.8,462
57,2014-09-19,This is Where I Leave You,20000000,34296320,41296320,"Adventure, Drama",0.6,Tracks,7.1,273
57,2014-09-19,This is Where I Leave You,20000000,34296320,41296320,"Action, Mystery, Science Fiction, Thriller",36.955,The Maze Runner,7.1,10626
57,2014-09-19,This is Where I Leave You,20000000,34296320,41296320,"Crime, Drama, Mystery, Thriller",19.373,A Walk Among the Tombstones,6.3,1685
57,2014-09-19,This is Where I Leave You,20000000,34296320,41296320,Horror,10.074,Wyrmwood: Road of the Dead,6.2,240
57,2014-09-19,This is Where I Leave You,20000000,34296320,41296320,"Drama, Comedy",9.681,This Is Where I Leave You,6.6,695
57,2014-09-19,This is Where I Leave You,20000000,34296320,41296320,"Comedy, Horror, Drama, Thriller",8.655,Tusk,5.3,601
57,2014-09-19,This is Where I Leave You,20000000,34296320,41296320,"Adventure, Drama, Comedy",7.761,Hector and the Search for Happiness,6.8,462
28,2014-09-19,Tusk,3000000,1821983,1887554,"Adventure, Drama",0.6,Tracks,7.1,273
28,2014-09-19,Tusk,3000000,1821983,1887554,"Action, Mystery, Science Fiction, Thriller",36.955,The Maze Runner,7.1,10626
28,2014-09-19,Tusk,3000000,1821983,1887554,"Crime, Drama, Mystery, Thriller",19.373,A Walk Among the Tombstones,6.3,1685
28,2014-09-19,Tusk,3000000,1821983,1887554,Horror,10.074,Wyrmwood: Road of the Dead,6.2,240
28,2014-09-19,Tusk,3000000,1821983,1887554,"Drama, Comedy",9.681,This Is Where I Leave You,6.6,695
28,2014-09-19,Tusk,3000000,1821983,1887554,"Comedy, Horror, Drama, Thriller",8.655,Tusk,5.3,601
28,2014-09-19,Tusk,3000000,1821983,1887554,"Adventure, Drama, Comedy",7.761,Hector and the Search for Happiness,6.8,462
57,2014-09-19,Pump,2000000,72277,72277,"Adventure, Drama",0.6,Tracks,7.1,273
57,2014-09-19,Pump,2000000,72277,72277,"Action, Mystery, Science Fiction, Thriller",36.955,The Maze Runner,7.1,10626
57,2014-09-19,Pump,2000000,72277,72277,"Crime, Drama, Mystery, Thriller",19.373,A Walk Among the Tombstones,6.3,1685
57,2014-09-19,Pump,2000000,72277,72277,Horror,10.074,Wyrmwood: Road of the Dead,6.2,240
57,2014-09-19,Pump,2000000,72277,72277,"Drama, Comedy",9.681,This Is Where I Leave You,6.6,695
57,2014-09-19,Pump,2000000,72277,72277,"Comedy, Horror, Drama, Thriller",8.655,Tusk,5.3,601
57,2014-09-19,Pump,2000000,72277,72277,"Adventure, Drama, Comedy",7.761,Hector and the Search for Happiness,6.8,462
69,2014-09-19,Not Cool,800000,35688,35688,"Adventure, Drama",0.6,Tracks,7.1,273
69,2014-09-19,Not Cool,800000,35688,35688,"Action, Mystery, Science Fiction, Thriller",36.955,The Maze Runner,7.1,10626
69,2014-09-19,Not Cool,800000,35688,35688,"Crime, Drama, Mystery, Thriller",19.373,A Walk Among the Tombstones,6.3,1685
69,2014-09-19,Not Cool,800000,35688,35688,Horror,10.074,Wyrmwood: Road of the Dead,6.2,240
69,2014-09-19,Not Cool,800000,35688,35688,"Drama, Comedy",9.681,This Is Where I Leave You,6.6,695
69,2014-09-19,Not Cool,800000,35688,35688,"Comedy, Horror, Drama, Thriller",8.655,Tusk,5.3,601
69,2014-09-19,Not Cool,800000,35688,35688,"Adventure, Drama, Comedy",7.761,Hector and the Search for Happiness,6.8,462
95,2017-11-10,Murder on the Orient Express,55000000,102826543,345922730,"Crime, Drama",17.808,"Three Billboards Outside Ebbing, Missouri",8.2,5432
95,2017-11-10,Murder on the Orient Express,55000000,102826543,345922730,"Crime, Drama, Mystery",15.937,Murder on the Orient Express,6.7,5406
95,2017-11-10,Murder on the Orient Express,55000000,102826543,345922730,Comedy,12.525,Daddy's Home 2,6.0,1267
5,2017-11-10,Daddyâs Home 2,70000000,104029443,175807183,"Crime, Drama",17.808,"Three Billboards Outside Ebbing, Missouri",8.2,5432
5,2017-11-10,Daddyâs Home 2,70000000,104029443,175807183,"Crime, Drama, Mystery",15.937,Murder on the Orient Express,6.7,5406
5,2017-11-10,Daddyâs Home 2,70000000,104029443,175807183,Comedy,12.525,Daddy's Home 2,6.0,1267
59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,"Crime, Drama",17.808,"Three Billboards Outside Ebbing, Missouri",8.2,5432
59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,"Crime, Drama, Mystery",15.937,Murder on the Orient Express,6.7,5406
59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,Comedy,12.525,Daddy's Home 2,6.0,1267
15,2017-01-20,xXx: Return of Xander Cage,85000000,44898413,345033359,"Drama, History",12.349,The Founder,7.0,2093
15,2017-01-20,xXx: Return of Xander Cage,85000000,44898413,345033359,"Action, Adventure, Crime",21.749,xXx: Return of Xander Cage,5.6,2452
15,2017-01-20,xXx: Return of Xander Cage,85000000,44898413,345033359,"Drama, Romance, Science Fiction, Thriller, Mystery",7.542000000000002,The Discovery,6.2,651
50,2017-01-20,Split,5000000,138141585,278964806,"Drama, History",12.349,The Founder,7.0,2093
50,2017-01-20,Split,5000000,138141585,278964806,"Action, Adventure, Crime",21.749,xXx: Return of Xander Cage,5.6,2452
50,2017-01-20,Split,5000000,138141585,278964806,"Drama, Romance, Science Fiction, Thriller, Mystery",7.542000000000002,The Discovery,6.2,651
90,2017-01-20,The Founder,15000000,12786053,24403192,"Drama, History",12.349,The Founder,7.0,2093
90,2017-01-20,The Founder,15000000,12786053,24403192,"Action, Adventure, Crime",21.749,xXx: Return of Xander Cage,5.6,2452
90,2017-01-20,The Founder,15000000,12786053,24403192,"Drama, Romance, Science Fiction, Thriller, Mystery",7.542000000000002,The Discovery,6.2,651
26,2017-01-20,The Resurrection of Gavin Stone,2000000,2303792,2303792,"Drama, History",12.349,The Founder,7.0,2093
26,2017-01-20,The Resurrection of Gavin Stone,2000000,2303792,2303792,"Action, Adventure, Crime",21.749,xXx: Return of Xander Cage,5.6,2452
26,2017-01-20,The Resurrection of Gavin Stone,2000000,2303792,2303792,"Drama, Romance, Science Fiction, Thriller, Mystery",7.542000000000002,The Discovery,6.2,651
41,2013-05-31,Now You See Me,75000000,117723989,342769200,"Thriller, Crime",16.646,Now You See Me,7.4,9871
41,2013-05-31,Now You See Me,75000000,117723989,342769200,"Science Fiction, Action, Adventure",14.415,After Earth,5.1,4154
41,2013-05-31,Now You See Me,75000000,117723989,342769200,"Comedy, Drama",8.605,The Kings of Summer,7.0,668
41,2013-05-31,Now You See Me,75000000,117723989,342769200,"Drama, Thriller",8.044,The East,6.6,438
53,2013-05-31,After Earth,130000000,60522097,251499665,"Thriller, Crime",16.646,Now You See Me,7.4,9871
53,2013-05-31,After Earth,130000000,60522097,251499665,"Science Fiction, Action, Adventure",14.415,After Earth,5.1,4154
53,2013-05-31,After Earth,130000000,60522097,251499665,"Comedy, Drama",8.605,The Kings of Summer,7.0,668
53,2013-05-31,After Earth,130000000,60522097,251499665,"Drama, Thriller",8.044,The East,6.6,438
54,2013-05-31,Yeh Jawaani Hai Deewani,8300000,3827466,50827466,"Thriller, Crime",16.646,Now You See Me,7.4,9871
54,2013-05-31,Yeh Jawaani Hai Deewani,8300000,3827466,50827466,"Science Fiction, Action, Adventure",14.415,After Earth,5.1,4154
54,2013-05-31,Yeh Jawaani Hai Deewani,8300000,3827466,50827466,"Comedy, Drama",8.605,The Kings of Summer,7.0,668
54,2013-05-31,Yeh Jawaani Hai Deewani,8300000,3827466,50827466,"Drama, Thriller",8.044,The East,6.6,438
99,2013-05-31,The East,6500000,2274649,3027956,"Thriller, Crime",16.646,Now You See Me,7.4,9871
99,2013-05-31,The East,6500000,2274649,3027956,"Science Fiction, Action, Adventure",14.415,After Earth,5.1,4154
99,2013-05-31,The East,6500000,2274649,3027956,"Comedy, Drama",8.605,The Kings of Summer,7.0,668
99,2013-05-31,The East,6500000,2274649,3027956,"Drama, Thriller",8.044,The East,6.6,438
45,2018-12-19,Mary Poppins Returns,130000000,171958438,341528518,"Fantasy, Family, Comedy",30.419,Mary Poppins Returns,6.6,1457
90,1977-11-16,Close Encounters of the Third Kind,20000000,169100479,340800479,"Science Fiction, Drama",13.044,Close Encounters of the Third Kind,7.3,2005
63,2010-05-28,Prince of Persia: Sands of Time,200000000,90759676,336359676,"Horror, Science Fiction",7.963999999999999,Survival of the Dead,4.8,199
49,2010-05-28,Agora,70000000,619423,38992292,"Horror, Science Fiction",7.963999999999999,Survival of the Dead,4.8,199
31,2010-05-28,Sea Rex 3D: Journey to a Prehistoric World,5000000,6096582,16515203,"Horror, Science Fiction",7.963999999999999,Survival of the Dead,4.8,199
67,2010-05-28,Micmacs,42000000,1259693,11756922,"Horror, Science Fiction",7.963999999999999,Survival of the Dead,4.8,199
72,2010-05-28,George A. Romero's Survival of the Dead,4200000,101740,101740,"Horror, Science Fiction",7.963999999999999,Survival of the Dead,4.8,199
75,1995-06-30,Apollo 13,65000000,173772767,335802271,"Drama, History",15.855,Apollo 13,7.4,2821
20,1995-06-30,Judge Dredd,85000000,34687912,113487912,"Drama, History",15.855,Apollo 13,7.4,2821
66,2018-04-06,A Quiet Place,17000000,188024361,334522294,"Science Fiction, Horror, Thriller",12.259,The Endless,6.4,321
66,2018-04-06,A Quiet Place,17000000,188024361,334522294,"Drama, Horror, Thriller, Science Fiction",29.154,A Quiet Place,7.3,5848
66,2018-04-06,A Quiet Place,17000000,188024361,334522294,Comedy,21.841,Blockers,6.1,969
66,2018-04-06,A Quiet Place,17000000,188024361,334522294,Thriller,12.59,You Were Never Really Here,6.6,1027
60,2018-04-06,Blockers,21000000,60311495,94045328,"Science Fiction, Horror, Thriller",12.259,The Endless,6.4,321
60,2018-04-06,Blockers,21000000,60311495,94045328,"Drama, Horror, Thriller, Science Fiction",29.154,A Quiet Place,7.3,5848
60,2018-04-06,Blockers,21000000,60311495,94045328,Comedy,21.841,Blockers,6.1,969
60,2018-04-06,Blockers,21000000,60311495,94045328,Thriller,12.59,You Were Never Really Here,6.6,1027
13,2018-04-06,Lean on Pete,8000000,1163056,2455027,"Science Fiction, Horror, Thriller",12.259,The Endless,6.4,321
13,2018-04-06,Lean on Pete,8000000,1163056,2455027,"Drama, Horror, Thriller, Science Fiction",29.154,A Quiet Place,7.3,5848
13,2018-04-06,Lean on Pete,8000000,1163056,2455027,Comedy,21.841,Blockers,6.1,969
13,2018-04-06,Lean on Pete,8000000,1163056,2455027,Thriller,12.59,You Were Never Really Here,6.6,1027
92,2017-02-17,The Great Wall,150000000,45157105,334486852,"Horror, Mystery, Science Fiction, Thriller",16.524,A Cure for Wellness,6.2,2061
92,2017-02-17,The Great Wall,150000000,45157105,334486852,"Action, Adventure, Fantasy",19.144,The Great Wall,5.8,2775
92,2017-02-17,The Great Wall,150000000,45157105,334486852,Comedy,9.808,Fist Fight,6.0,708
92,2017-02-17,The Great Wall,150000000,45157105,334486852,Horror,7.806,XX,4.9,222
29,2017-02-17,Fist Fight,25000000,32187017,40286416,"Horror, Mystery, Science Fiction, Thriller",16.524,A Cure for Wellness,6.2,2061
29,2017-02-17,Fist Fight,25000000,32187017,40286416,"Action, Adventure, Fantasy",19.144,The Great Wall,5.8,2775
29,2017-02-17,Fist Fight,25000000,32187017,40286416,Comedy,9.808,Fist Fight,6.0,708
29,2017-02-17,Fist Fight,25000000,32187017,40286416,Horror,7.806,XX,4.9,222
61,2017-02-17,In Dubious Battle,15000000,0,214182,"Horror, Mystery, Science Fiction, Thriller",16.524,A Cure for Wellness,6.2,2061
61,2017-02-17,In Dubious Battle,15000000,0,214182,"Action, Adventure, Fantasy",19.144,The Great Wall,5.8,2775
61,2017-02-17,In Dubious Battle,15000000,0,214182,Comedy,9.808,Fist Fight,6.0,708
61,2017-02-17,In Dubious Battle,15000000,0,214182,Horror,7.806,XX,4.9,222
73,2015-11-25,The Good Dinosaur,187500000,123087120,333771037,"Adventure, Animation, Family",17.675,The Good Dinosaur,6.7,3135
73,2015-11-25,The Good Dinosaur,187500000,123087120,333771037,Drama,16.355999999999998,Creed,7.3,4010
91,2015-11-25,Creed,37000000,109767581,173567581,"Adventure, Animation, Family",17.675,The Good Dinosaur,6.7,3135
91,2015-11-25,Creed,37000000,109767581,173567581,Drama,16.355999999999998,Creed,7.3,4010
24,2015-11-25,Victor Frankenstein,40000000,5775076,31124367,"Adventure, Animation, Family",17.675,The Good Dinosaur,6.7,3135
24,2015-11-25,Victor Frankenstein,40000000,5775076,31124367,Drama,16.355999999999998,Creed,7.3,4010
46,2010-12-03,Black Swan,13000000,106954678,331266710,"Drama, Thriller",13.745,Black Swan,7.6,8374
46,2010-12-03,Black Swan,13000000,106954678,331266710,"Adventure, Fantasy, Action, Western, Thriller",8.259,The Warrior's Way,6.1,203
46,2010-12-03,Black Swan,13000000,106954678,331266710,"Drama, Mystery, Thriller, Crime, Romance",7.871,All Good Things,6.0,493
2,2010-12-03,"I Love You, Phillip Morris",13000000,2037459,23014027,"Drama, Thriller",13.745,Black Swan,7.6,8374
2,2010-12-03,"I Love You, Phillip Morris",13000000,2037459,23014027,"Adventure, Fantasy, Action, Western, Thriller",8.259,The Warrior's Way,6.1,203
2,2010-12-03,"I Love You, Phillip Morris",13000000,2037459,23014027,"Drama, Mystery, Thriller, Crime, Romance",7.871,All Good Things,6.0,493
65,2010-12-03,The Warrior's Way,42000000,5666340,8514325,"Drama, Thriller",13.745,Black Swan,7.6,8374
65,2010-12-03,The Warrior's Way,42000000,5666340,8514325,"Adventure, Fantasy, Action, Western, Thriller",8.259,The Warrior's Way,6.1,203
65,2010-12-03,The Warrior's Way,42000000,5666340,8514325,"Drama, Mystery, Thriller, Crime, Romance",7.871,All Good Things,6.0,493
96,2010-12-03,All Good Things,20000000,582024,873617,"Drama, Thriller",13.745,Black Swan,7.6,8374
96,2010-12-03,All Good Things,20000000,582024,873617,"Adventure, Fantasy, Action, Western, Thriller",8.259,The Warrior's Way,6.1,203
96,2010-12-03,All Good Things,20000000,582024,873617,"Drama, Mystery, Thriller, Crime, Romance",7.871,All Good Things,6.0,493
26,2014-03-07,300: Rise of an Empire,110000000,106580051,330780051,"Action, War, Fantasy",23.68,300: Rise of an Empire,6.0,3870
26,2014-03-07,300: Rise of an Empire,110000000,106580051,330780051,"Comedy, Drama",18.31,The Grand Budapest Hotel,8.0,8091
26,2014-03-07,300: Rise of an Empire,110000000,106580051,330780051,"Animation, Adventure, Family",12.813,Mr. Peabody & Sherman,6.6,1357
26,2014-03-07,300: Rise of an Empire,110000000,106580051,330780051,"Thriller, Mystery",6.1179999999999986,Grand Piano,5.9,295
1,2014-03-07,Mr. Peabody & Sherman,145000000,111506430,269806430,"Action, War, Fantasy",23.68,300: Rise of an Empire,6.0,3870
1,2014-03-07,Mr. Peabody & Sherman,145000000,111506430,269806430,"Comedy, Drama",18.31,The Grand Budapest Hotel,8.0,8091
1,2014-03-07,Mr. Peabody & Sherman,145000000,111506430,269806430,"Animation, Adventure, Family",12.813,Mr. Peabody & Sherman,6.6,1357
1,2014-03-07,Mr. Peabody & Sherman,145000000,111506430,269806430,"Thriller, Mystery",6.1179999999999986,Grand Piano,5.9,295
27,2014-03-07,The Grand Budapest Hotel,31000000,59076019,163981261,"Action, War, Fantasy",23.68,300: Rise of an Empire,6.0,3870
27,2014-03-07,The Grand Budapest Hotel,31000000,59076019,163981261,"Comedy, Drama",18.31,The Grand Budapest Hotel,8.0,8091
27,2014-03-07,The Grand Budapest Hotel,31000000,59076019,163981261,"Animation, Adventure, Family",12.813,Mr. Peabody & Sherman,6.6,1357
27,2014-03-07,The Grand Budapest Hotel,31000000,59076019,163981261,"Thriller, Mystery",6.1179999999999986,Grand Piano,5.9,295
29,2014-03-07,The Face of Love,4000000,385069,1158877,"Action, War, Fantasy",23.68,300: Rise of an Empire,6.0,3870
29,2014-03-07,The Face of Love,4000000,385069,1158877,"Comedy, Drama",18.31,The Grand Budapest Hotel,8.0,8091
29,2014-03-07,The Face of Love,4000000,385069,1158877,"Animation, Adventure, Family",12.813,Mr. Peabody & Sherman,6.6,1357
29,2014-03-07,The Face of Love,4000000,385069,1158877,"Thriller, Mystery",6.1179999999999986,Grand Piano,5.9,295
86,2000-10-06,Meet the Parents,55000000,166225040,330425040,Drama,13.163,All About Eve,8.2,685
